Gender,Income
Female,51128.94
Female,42083.34
Male,54091.5
Female,58125.95
Female,49762.35
Female,47652.39
Male,60158.76
Female,48208.15
Female,66081.92
Male,42423.65
Male,42190.87
Female,40962.03
Male,47611.54
Male,50025.04
Male,36743.64
Female,50967.57
Female,55653.54
Male,35345.08
Female,44788.29
Male,55674.86
Female,39105.81
Male,46840.21
Female,60881.84
Male,67951.83
Female,54399.15
Female,48307.47
Male,44986.02
Female,59107.54
Female,61334.06
Female,38435.64
Female,59104.27
Female,43929.54
Female,41404.44
Female,48463.56
Female,59916.13
Male,53094.05
Female,52823.32
Male,53524.42
Female,54676.58
Male,48858.49
Female,56318.89
Male,43403.18
Male,56510.08
Female,58569.85
Male,56991.37
Female,57510.29
Female,54648.66
Male,61734.43
Female,27283.86
Male,58537.46
Male,69754.58
Female,43781.05
Female,42662.7
Female,62863.19
Female,40732.61
Female,43332.76
Male,51699.49
Male,42010.49
Female,58750.25
Female,42091.98
Female,53606.33
Male,52844.82
Male,66638.88
Male,61653.02
Female,44704.72
Female,37355.08
Male,58379.69
Female,43466.09
Female,46643.23
Male,39401.72
Male,56790.12
Female,43535.07
Male,49649.58
Female,49804.97
Male,51835.61
Male,56616.39
Female,47571.8
Female,42585.72
Male,31404.55
Female,51026.3
Male,48430.01
Female,42895.27
Male,50625.52
Male,58559.83
Male,61118.88
Female,34648.63
Male,46391.39
Male,59610.25
Male,65960.41
Male,41827.36
Female,63783.23
Female,36499.04
Male,61482.85
Male,47182.44
Female,65628.23
Male,45359.69
Female,46901.09
Male,48666.07
Female,34629.5
Male,32375.27
Female,55101.54
Female,59884.62
Female,56075.78
Male,37460.24
Female,54801.89
Female,40097.96
Male,54076.53
Male,61312.99
Male,53674.67
Male,64685.34
Female,48500.13
Male,47833.51
Male,50673.51
Male,36573.59
Male,45970.49
Male,46848.67
Male,47160.0
Male,52682.91
Female,35196.71
Female,38543.86
Female,61320.7
Female,29927.52
Female,56163.71
Male,46264.4
Male,51601.22
Male,65580.99
Male,48688.17
Female,56253.88
Female,50585.67
Male,48906.24
Male,47668.25
Female,57010.58
Female,42683.98
Female,38679.77
Male,50744.75
Male,51927.84
Female,31758.42
Female,49895.13
Male,37731.23
Male,56268.43
Male,31963.15
Male,69250.76
Female,46618.02
Female,41350.38
Female,47170.28
Male,55562.71
Male,58904.7
Male,47256.89
Female,35613.1
Female,37877.03
Female,52863.88
Male,59873.27
Male,61174.75
Female,51680.93
Male,59673.0
Female,69123.49
Female,61903.48
Female,59220.38
Female,41934.43
Male,59626.2
Male,54612.32
Male,56506.46
Male,62611.06
Male,53585.58
Male,48974.54
Female,39301.34
Male,47034.84
Male,52128.52
Male,52776.19
Female,52438.76
Male,59595.1
Female,58653.65
Male,49379.12
Male,41527.38
Male,53833.58
Female,72463.38
Female,53212.43
Male,47040.76
Male,55358.36
Male,55957.36
Female,55846.51
Female,63728.8
Male,53860.93
Female,63254.12
Female,52302.34
Female,65124.98
Female,62067.35
Male,59217.99
Male,57891.86
Female,73015.18
Female,60766.18
Female,41506.83
Male,52459.01
Male,47352.83
Female,70644.76
Female,62514.38
Female,70319.51
Female,42400.05
Male,61016.75
Male,36354.71
Male,34078.68
Male,46030.44
Male,65123.75
Male,40073.85
Female,49831.88
Female,61888.43
Male,58464.13
Male,72161.87
Male,50033.72
Female,45583.7
Female,39055.19
Female,46320.0
Female,38964.01
Male,32035.55
Female,69633.93
Male,50489.07
Female,75914.67
Female,41607.12
Female,45711.91
Female,42246.31
Male,43592.44
Male,58736.04
Male,55663.24
Male,58754.09
Male,63422.72
Male,61073.55
Male,39915.1
Female,44761.81
Male,51214.83
Female,87278.33
Male,57724.0
Female,51066.89
Male,56732.75
Female,43968.86
Male,52624.26
Male,59546.62
Male,49710.04
Male,42434.47
Female,49221.26
Male,46804.23
Male,36428.73
Female,44284.48
Male,36071.87
Female,37632.05
Female,38590.56
Male,59534.51
Male,64891.65
Female,34639.2
Male,65801.84
Female,38734.06
Male,57468.8
Male,52585.59
Female,56358.52
Male,38342.57
Male,31876.43
Male,41970.92
Female,54268.69
Male,69569.04
Female,39702.76
Male,49011.63
Female,42509.21
Male,49827.74
Male,30692.15
Female,64980.43
Male,50240.36
Female,59171.66
Male,47677.98
Female,51906.28
Male,61288.72
Female,51317.17
Male,51677.06
Female,42060.59
Female,44655.76
Male,39871.84
Female,42619.82
Female,62512.29
Male,68086.09
Male,37527.25
Male,53951.72
Male,46823.09
Male,63969.69
Male,51348.6
Female,49925.24
Female,42552.31
Female,34682.2
Male,57609.38
Male,53529.79
Female,53774.44
Female,44006.73
Male,48542.32
Female,57910.71
Male,59821.13
Male,38215.28
Female,43666.52
Male,36101.17
Male,52012.64
Male,58843.38
Male,47212.84
Female,43371.43
Male,46646.98
Male,73063.13
Female,61919.28
Male,57309.97
Male,53200.68
Female,49872.59
Female,40933.68
Male,39383.1
Male,44320.89
Female,40462.2
Male,43921.87
Male,48981.04
Male,49746.98
Female,43796.19
Male,54952.1
Female,48109.94
Female,52146.99
Female,42554.1
Female,56928.73
Male,44651.54
Female,66085.54
Male,47750.09
Female,49053.16
Female,55935.88
Male,58118.5
Female,59195.94
Female,67755.88
Male,56618.86
Female,49330.14
Female,44703.54
Female,48661.72
Male,64840.16
Female,36130.34
Male,41809.92
Male,47810.13
Male,41676.85
Female,45912.28
Female,68062.35
Female,47019.07
Female,54116.49
Male,33418.03
Male,38975.63
Female,59326.84
Female,66680.28
Male,52214.11
Female,46939.84
Female,54961.62
Female,24025.65
Female,52291.21
Female,39538.89
Female,57940.93
Male,28077.01
Male,43716.24
Male,49590.24
Male,42382.09
Female,46245.16
Female,59044.34
Male,49755.04
Male,40694.19
Male,59404.0
Male,52509.81
Male,52924.87
Female,41074.89
Female,24523.93
Male,40938.69
Male,39921.31
Female,43867.03
Female,41581.44
Female,51126.99
Male,58808.77
Female,60761.61
Male,58372.12
Male,41023.75
Female,50589.01
Female,65651.66
Female,34152.66
Male,63482.3
Female,40038.97
Female,52937.65
Male,54127.85
Female,51899.13
Female,72284.73
Male,46991.68
Male,33605.12
Male,53564.47
Male,48299.6
Male,55548.01
Female,58820.95
Female,49663.1
Male,54363.1
Female,51442.38
Female,67918.87
Male,46294.38
Male,43129.3
Male,58807.31
Female,40708.2
Male,53921.58
Female,48304.11
Female,48986.79
Female,74373.05
Female,62340.87
Male,60215.8
Female,55305.71
Male,43084.86
Female,52614.82
Male,55833.24
Male,51989.85
Male,50947.5
Female,46025.51
Female,52734.59
Female,44744.29
Male,57034.23
Female,29842.29
Female,63587.44
Female,36883.34
Male,39327.45
Female,54088.54
Female,55399.42
Male,70782.78
Male,52962.85
Male,49595.45
Male,51912.99
Male,65904.88
Male,74244.0
Female,48152.0
Female,55427.72
Male,49256.11
Female,49057.34
Male,68790.51
Female,40742.68
Male,26657.19
Male,53174.44
Female,62010.07
Female,52198.97
Female,55022.04
Female,57523.93
Female,51109.11
Female,55563.08
Female,55396.12
Female,30413.95
Male,51138.67
Female,34272.17
Female,49618.28
Male,45047.19
Male,60340.11
Male,52444.13
Male,54731.93
Female,48085.49
Female,60521.81
Male,34026.75
Male,41044.98
Female,62863.07
Female,45643.52
Female,28541.68
Female,64526.41
Male,60769.36
Female,57109.69
Male,50944.06
Male,66607.47
Male,62586.18
Female,65478.56
Male,56955.0
Female,51227.96
Male,46008.35
Female,37310.76
Male,55020.46
Male,55853.57
Female,46502.19
Female,56136.81
Male,46678.22
Male,58674.28
Female,41178.93
Male,39448.88
Female,47594.21
Female,58287.85
Male,38412.15
Female,60496.87
Male,33574.12
Female,47532.54
Female,35869.24
Male,23901.01
Female,53664.52
Male,48221.89
Female,36029.01
Female,44833.86
Female,54418.25
Female,46318.5
Male,48013.19
Female,46015.43
Female,44176.98
Female,44046.63
Male,43753.03
Male,42468.57
Male,39827.05
Male,46202.88
Female,43600.72
Female,39283.01
Female,57660.15
Male,62326.36
Male,49998.97
Female,50664.73
Female,43074.36
Female,60670.31
Male,67381.81
Female,48362.06
Female,44785.53
Male,53414.75
Male,51289.31
Female,44998.45
Male,54711.96
Female,59381.58
Female,42141.82
Female,75420.34
Female,34670.58
Male,41483.09
Male,52339.68
Male,72468.73
Female,44374.09
Female,39342.54
Female,55492.41
Male,47514.06
Male,56652.56
Female,49292.19
Male,41428.33
Male,73488.76
Male,20456.09
Male,68202.39
Female,59332.62
Male,42544.11
Female,68724.2
Male,36285.81
Female,60081.11
Female,29173.55
Male,38541.22
Female,38516.38
Female,42493.43
Male,50115.81
Female,41740.24
Male,29635.89
Female,54634.51
Male,50489.51
Male,54089.27
Male,51719.18
Male,59542.35
Male,49245.18
Female,60125.21
Female,42243.03
Male,42813.3
Female,63760.39
Female,63556.69
Female,55737.42
Male,41108.92
Male,40303.68
Female,63280.64
Male,62726.65
Male,49364.21
Female,73418.85
Male,54589.0
Male,38928.01
Male,47243.69
Male,50054.71
Male,50863.99
Female,62500.03
Male,40437.11
Male,36684.88
Female,56023.24
Female,44930.15
Male,74235.06
Female,59432.2
Male,44746.04
Female,62128.54
Male,57304.11
Female,56336.97
Male,48777.56
Female,54204.51
Male,28970.42
Male,63170.89
Male,15639.38
Female,45578.77
Female,34042.89
Male,44991.49
Male,49258.83
Male,38032.06
Male,22255.23
Female,52070.66
Female,70864.4
Female,46487.2
Male,59593.31
Male,65043.85
Female,30999.62
Female,45427.25
Female,37236.14
Female,41937.23
Male,67020.12
Male,52236.79
Male,57888.24
Female,49561.01
Male,37894.47
Female,56781.16
Female,62525.75
Female,53173.74
Female,54891.24
Female,37651.99
Male,57068.64
Male,63460.14
Male,54045.85
Female,32032.17
Male,66356.3
Female,40551.76
Male,53877.87
Female,59529.76
Female,60796.18
Male,31999.43
Female,51172.17
Male,50510.22
Male,64390.28
Male,54587.24
Female,64481.18
Female,55399.18
Female,49258.34
Female,51938.59
Male,65235.97
Female,37030.68
Male,59059.55
Male,43723.84
Female,41575.21
Female,60234.26
Male,41169.13
Female,53770.75
Male,45110.59
Female,26430.63
Female,54777.16
Male,51263.21
Male,30899.19
Male,43014.1
Female,31930.08
Female,57316.9
Female,63879.93
Male,58494.91
Male,59891.3
Female,44821.7
Male,55469.28
Female,49909.31
Male,51853.15
Female,59574.31
Female,61754.87
Female,46102.44
Male,35923.55
Male,48125.95
Female,47807.27
Female,52845.98
Female,58329.96
Female,30854.18
Female,43290.86
Female,40361.12
Male,62508.94
Male,47916.29
Male,44871.16
Male,55383.02
Female,44069.94
Female,49848.05
Female,68140.71
Male,67862.9
Male,45926.16
Female,48176.38
Male,43809.71
Male,30741.35
Female,60361.89
Female,74213.42
Female,45565.51
Male,41832.06
Female,47271.53
Female,50850.46
Female,38644.7
Male,45415.22
Male,60148.97
Female,51273.81
Female,62703.86
Male,53647.68
Male,39110.83
Female,44239.86
Male,52484.12
Female,38774.11
Female,37476.8
Male,38077.99
Female,55158.04
Female,46337.6
Male,61824.42
Female,41035.8
Male,25426.0
Female,48692.95
Female,66475.55
Male,50345.69
Male,36279.07
Male,33757.23
Male,61979.02
Male,41925.63
Male,65417.95
Female,56540.93
Male,42304.31
Female,61671.37
Male,40761.03
Female,35526.63
Female,41332.55
Male,57687.37
Female,61379.67
Female,46039.73
Female,31316.89
Male,34432.34
Male,39323.54
Female,37060.03
Male,52654.3
Male,69381.16
Female,57957.77
Female,38717.69
Male,43056.24
Male,45007.09
Male,53892.14
Female,65712.55
Male,45326.0
Male,65387.77
Male,71039.11
Female,46500.93
Female,46243.55
Female,46393.81
Male,50624.9
Male,46418.21
Female,58841.77
Male,34511.69
Male,44653.78
Male,53291.75
Female,58700.85
Male,71952.85
Male,37109.75
Female,43479.58
Male,27335.93
Female,38901.31
Male,32310.75
Female,44787.03
Female,47716.34
Male,54694.54
Male,47014.0
Female,54699.37
Male,51140.74
Female,39666.77
Male,33137.26
Male,55836.82
Male,66465.03
Male,75353.85
Female,59354.55
Female,64575.15
Male,54614.6
Male,53020.09
Male,51110.01
Male,48941.9
Male,56070.77
Female,44794.03
Female,48525.58
Male,38220.34
Female,54749.27
Female,40409.02
Male,50337.45
Female,55004.91
Female,55858.91
Female,57715.09
Female,47867.08
Male,54860.64
Female,45133.75
Female,30291.26
Female,55303.09
Male,52984.88
Female,60133.24
Female,49747.11
Female,33968.37
Male,49083.69
Male,58865.81
Male,54760.35
Male,48532.55
Male,33364.41
Female,39739.83
Male,54772.39
Female,33348.43
Male,46817.55
Male,50384.22
Male,61499.37
Female,56144.91
Female,59628.11
Female,53018.53
Male,41545.89
Male,43863.4
Male,40673.4
Male,55907.81
Male,43060.78
Male,46060.0
Female,50224.91
Female,66413.12
Male,56571.34
Female,42271.47
Female,51518.48
Female,66513.12
Male,56151.79
Male,34017.48
Male,40847.61
Male,40080.64
Female,64407.3
Male,62562.81
Male,43749.63
Male,43534.2
Female,50446.92
Female,50746.69
Female,40376.74
Female,47508.69
Female,35463.97
Male,62723.21
Female,32396.69
Female,32285.61
Male,54350.39
Male,37631.24
Male,44990.35
Female,50631.73
Male,56753.01
Female,47789.18
Male,67791.72
Female,49995.61
Female,61907.95
Female,52785.56
Female,71312.1
Male,60583.64
Male,50434.7
Female,56288.31
Male,47391.84
Female,47291.0
Male,36965.89
Male,41917.38
Female,70609.71
Female,37959.69
Male,43445.07
Female,49062.81
Male,49395.91
Male,53837.26
Male,45308.79
Female,54453.76
Female,61423.85
Male,62666.32
Female,47324.88
Female,56113.43
Male,38538.66
Female,42782.84
Female,38262.67
Male,49542.55
Female,41407.81
Male,34793.06
Female,46139.95
Female,32714.16
Male,63271.93
Male,44424.77
Female,59853.16
Male,45079.33
Male,38050.62
Female,61755.24
Male,50887.04
Female,68869.09
Female,45334.77
Male,45550.7
Female,60047.91
Male,60117.53
Female,51534.3
Male,83352.68
Male,47194.39
Female,37305.37
Male,39974.45
Male,47252.61
Male,65187.75
Female,48136.56
Female,65660.52
Male,54344.25
Male,60833.69
Female,53871.69
Female,53792.48
Female,57527.11
Male,44332.92
Female,44442.86
Male,53495.47
Female,69411.11
Male,34592.47
Female,29708.14
Male,47362.56
Female,60308.47
Female,50513.76
Male,38306.7
Female,50790.93
Female,32670.27
Female,56289.17
Female,46908.92
Male,49179.68
Male,54271.85
Female,52056.89
Male,44587.4
Male,60336.13
Male,57969.33
Male,32257.16
Male,47697.57
Female,39197.13
Male,37319.42
Female,55351.34
Male,45807.39
Female,48572.28
Female,43303.15
Female,53701.75
Male,56783.47
Male,71702.55
Female,48190.26
Female,35515.83
Male,44961.06
Male,58470.6
Female,42273.55
Male,35178.72
Male,42481.82
Male,44666.34
Male,39173.3
Male,52174.77
Male,49209.78
Female,57897.05
Female,45541.4
Female,55580.65
Female,45077.29
Female,38703.88
Female,44569.81
Male,33817.33
Male,67882.16
Female,51425.0
Female,42045.93
Female,46223.56
Male,25495.36
Male,64343.53
Male,63365.48
Male,51075.42
Female,53194.62
Female,37323.23
Female,38050.3
Female,33027.04
Male,48389.32
Male,60610.35
Female,46167.85
Male,53476.96
Male,59788.34
Male,33758.99
Male,68455.65
Female,61573.2
Male,55138.93
Female,59240.95
Male,59710.76
Male,52926.4
Female,64282.78
Female,45473.4
Male,54618.11
Male,63216.43
Female,23088.0
Male,54379.63
Male,57246.05
Female,32915.59
Male,52818.2
Male,42062.94
Male,53968.06
Male,49050.01
Male,40536.72
Female,61096.64
Male,45816.35
Female,52699.64
Female,63140.48
Male,40833.06
Female,50080.49
Male,45046.73
Female,47278.2
Female,71560.85
Female,54567.76
Male,53135.93
Female,55240.87
Female,54302.6
Female,31741.86
Male,72967.61
Male,35356.3
Female,67325.94
Female,56180.15
Female,51807.79
Female,46945.15
Male,76051.61
Male,56044.9
Male,50176.88
Female,44647.37
Male,43448.52
Female,50506.11
Female,40693.97
Female,56796.51
Male,43543.58
Female,60049.56
Male,59825.87
Female,49445.64
Male,55803.02
Female,56303.64
Male,35376.68
Female,67316.93
Male,47442.56
Female,56955.74
Female,57236.24
Female,25104.63
Male,43430.71
Female,58403.69
Female,50622.52
Female,56889.69
Male,50923.67
Female,62293.82
Female,51140.34
Male,64240.89
Female,40199.71
Male,48723.6
Female,44066.0
Male,53886.36
Male,47213.32
Male,47704.86
Female,42952.34
Female,45392.64
Male,49897.23
Female,29786.55
Female,26982.36
Male,50591.46
Male,22308.23
Male,48068.58
Male,46228.36
Female,55420.38
Female,43279.82
Female,65695.15
Female,58481.63
Female,34877.06
Female,47156.54
Male,65271.85
Female,43023.68
Female,49471.08
Female,64041.28
Male,44594.04
Male,61229.8
Female,40900.0
Male,21123.86
Male,62285.29
Female,54387.35
Female,55045.64
Female,39070.37
Male,39866.47
Male,61504.37
Female,52432.07
Male,48825.44
Male,52209.27
Male,65085.06
Female,57236.88
Female,45253.55
Female,35965.12
Female,55880.54
Female,40760.32
Male,38176.23
Male,63157.49
Male,58724.06
Male,53856.86
Male,37616.03
Male,67892.66
Female,60288.68
Female,46962.14
Male,44847.2
Female,50784.9
Male,45215.81
Male,72118.54
Female,46144.72
Female,39321.17
Male,65884.16
Female,44309.38
Male,57864.3
Male,56753.88
Male,49414.38
Male,40270.03
Male,49518.17
Female,38301.39
Male,49762.82
Female,57727.81
Male,67177.8
Female,39121.51
Male,47495.41
Female,44751.89
Male,52737.39
Male,34781.92
Female,40713.37
Female,33079.83
Female,35616.95
Female,43395.62
Female,66708.83
Female,53476.0
Male,50649.96
Male,63468.86
Male,53835.98
Female,54775.76
Female,45269.76
Female,43626.72
Male,36888.73
Female,43989.1
Male,47194.77
Female,53447.19
Female,49632.42
Female,46349.31
Male,40883.23
Female,53991.27
Male,45022.34
Female,53537.97
Female,30867.28
Female,53364.21
Female,57469.07
Male,56195.31
Female,48032.8
Male,59153.18
Female,37270.41
Female,49107.94
Female,48066.04
Male,60364.0
Female,29795.07
Male,39418.7
Male,67472.51
Female,25694.34
Male,58144.24
Female,42996.73
Male,52547.03
Male,64137.82
Male,52932.07
Male,64345.33
Female,45076.51
Male,46398.24
Female,57868.42
Male,45605.7
Female,55973.46
Female,61838.04
Male,58683.37
Male,34210.88
Female,46586.19
Male,52818.32
Male,47561.06
Male,50793.66
Male,52950.71
Male,44734.32
Male,48065.61
Male,38189.65
Male,45221.58
Male,34733.21
Female,51164.97
Male,48067.78
Male,40842.05
Male,67852.6
Male,47545.89
Male,52865.53
Female,43613.67
Female,45856.52
Male,53244.13
Female,46677.49
Male,50033.03
Male,58068.25
Female,44819.74
Female,36678.39
Female,34737.36
Female,64384.39
Female,59311.47
Male,56558.0
Male,45639.47
Male,36669.2
Female,47176.98
Male,49066.46
Female,38684.48
Male,35303.44
Female,32696.87
Female,56573.93
Male,37946.42
Male,53094.1
Male,46022.0
Male,55896.38
Female,53358.25
Male,47680.63
Female,51304.53
Male,48896.64
Male,43846.53
Male,59800.83
Male,45769.26
Male,49131.5
Female,35848.75
Male,52740.45
Female,43894.18
Male,45231.51
Female,41604.39
Male,48760.04
Male,29935.27
Male,56823.57
Female,49613.35
Female,45327.14
Male,34517.69
Male,54330.67
Male,43656.72
Female,63060.87
Male,54863.19
Female,65346.56
Male,51369.7
Female,60778.23
Female,54627.71
Female,45490.19
Male,51872.1
Female,41660.14
Male,70687.79
Female,48991.35
Male,50262.1
Female,53899.86
Female,39130.55
Male,63213.71
Male,39746.7
Female,37485.29
Female,48334.76
Male,37207.03
Female,65619.41
Female,47692.97
Male,17788.33
Male,51999.49
Male,55535.06
Female,45785.68
Female,36441.07
Female,48966.93
Male,45182.95
Female,40244.28
Male,39361.75
Male,51562.36
Female,59030.22
Male,54615.44
Female,32720.02
Male,56154.78
Male,57724.74
Male,63936.97
Female,40501.12
Male,49433.97
Female,55675.24
Male,44724.46
Male,55519.1
Male,49759.74
Female,41535.45
Female,42387.58
Female,62492.89
Female,40035.81
Female,38320.0
Male,53443.79
Male,49694.27
Female,36883.79
Female,44805.8
Female,41832.19
Female,43583.32
Male,75249.7
Female,46974.2
Female,41187.49
Female,70217.87
Female,58882.55
Male,57248.26
Male,41669.06
Female,61914.83
Male,58162.75
Male,51470.9
Female,32836.97
Female,49800.8
Male,67299.31
Male,52203.83
Male,46235.33
Male,47715.43
Male,48407.48
Female,42003.86
Male,49587.55
